%year month day hour minute sea-level-height flag1 flag2
2004 10 27 11 00 0.119 0.006 0
2004 10 27 12 00 0.120 0.008 0
2004 10 27 13 00 0.121 0.004 0
2004 10 27 14 00 0.150 0.004 0
2004 10 27 15 00 0.193 0.005 0
2004 10 27 16 00 0.227 0.001 0
2004 10 27 17 00 0.255 0.001 0
2004 10 27 18 00 0.292 0.006 0
2004 10 27 19 00 0.313 0.002 0
2004 10 27 20 00 0.346 0.001 0
2004 10 27 21 00 0.366 0.005 0
2004 10 27 22 00 0.387 0.003 0
2004 10 27 23 00 0.402 0.003 0
2004 10 28 00 00 0.418 0.005 0
2004 10 28 01 00 0.425 0.004 0
2004 10 28 02 00 0.420 0.007 0
2004 10 28 03 00 0.415 0.003 0
2004 10 28 04 00 0.407 0.004 0
2004 10 28 05 00 0.378 0.001 0
2004 10 28 06 00 0.345 0.005 0
2004 10 28 07 00 0.287 0.002 0
2004 10 28 08 00 0.225 0.002 0
2004 10 28 09 00 0.163 0.003 0
2004 10 28 10 00 0.119 0.002 0
2004 10 28 11 00 0.096 0.003 0
2004 10 28 12 00 0.075 0.006 0
2004 10 28 13 00 0.063 0.004 0
2004 10 28 14 00 0.064 0.006 0
2004 10 28 15 00 0.090 0.006 0
2004 10 28 16 00 0.125 0.002 0
2004 10 28 17 00 0.164 0.002 0
2004 10 28 18 00 0.210 0.003 0
2004 10 28 19 00 0.260 0.002 0
2004 10 28 20 00 0.301 0.001 0
2004 10 28 21 00 0.343 0.001 0
2004 10 28 22 00 0.374 0.004 0
2004 10 28 23 00 0.408 0.002 0
2004 10 29 00 00 0.446 0.004 0
2004 10 29 01 00 0.476 0.002 0
2004 10 29 02 00 0.486 0.002 0
2004 10 29 03 00 0.491 0.003 0
2004 10 29 04 00 0.475 0.004 0
2004 10 29 05 00 0.460 0.001 0
2004 10 29 06 00 0.423 0.004 0
2004 10 29 07 00 0.384 0.003 0
2004 10 29 08 00 0.323 0.003 0
2004 10 29 09 00 0.248 0.004 0
2004 10 29 10 00 0.190 0.004 0
2004 10 29 11 00 0.143 0.004 0
2004 10 29 12 00 0.106 0.006 0
2004 10 29 13 00 0.070 0.006 0
2004 10 29 14 00 0.055 0.003 0
2004 10 29 15 00 0.062 0.001 0
2004 10 29 16 00 0.090 0.005 0
2004 10 29 17 00 0.132 0.003 0
2004 10 29 18 00 0.184 0.002 0
2004 10 29 19 00 0.239 0.003 0
2004 10 29 20 00 0.284 0.006 0
2004 10 29 21 00 0.329 0.002 0
2004 10 29 22 00 0.370 0.008 0
2004 10 29 23 00 0.409 0.003 0
2004 10 30 00 00 0.454 0.004 0
2004 10 30 01 00 0.491 0.002 0
2004 10 30 02 00 0.516 0.004 0
2004 10 30 03 00 0.533 0.004 0
2004 10 30 04 00 0.532 0.004 0
2004 10 30 05 00 0.521 0.001 0
2004 10 30 06 00 0.495 0.005 0
2004 10 30 07 00 0.449 0.003 0
2004 10 30 08 00 0.392 0.001 0
2004 10 30 09 00 0.324 0.004 0
2004 10 30 10 00 0.259 0.002 0
2004 10 30 11 00 0.202 0.004 0
2004 10 30 12 00 0.178 0.006 0
2004 10 30 13 00 0.132 0.005 0
2004 10 30 14 00 0.102 0.004 0
2004 10 30 15 00 0.085 0.003 0
2004 10 30 16 00 0.081 0.004 0
2004 10 30 17 00 0.122 0.004 0
2004 10 30 18 00 0.175 0.002 0
2004 10 30 19 00 0.229 0.002 0
2004 10 30 20 00 0.285 0.002 0
2004 10 30 21 00 0.338 0.004 0
2004 10 30 22 00 0.391 0.003 0
2004 10 30 23 00 0.438 0.004 0
2004 10 31 00 00 0.485 0.005 0
2004 10 31 01 00 0.533 0.003 0
2004 10 31 02 00 0.573 0.004 0
2004 10 31 03 00 0.597 0.003 0
2004 10 31 04 00 0.603 0.004 0
2004 10 31 05 00 0.599 0.003 0
2004 10 31 06 00 0.572 0.005 0
2004 10 31 07 00 0.544 0.003 0
2004 10 31 08 00 0.486 0.004 0
2004 10 31 09 00 0.418 0.005 0
2004 10 31 10 00 0.338 0.004 0
2004 10 31 11 00 0.281 0.004 0
2004 10 31 12 00 0.231 0.004 0
2004 10 31 13 00 0.186 0.005 0
2004 10 31 14 00 0.144 0.007 0
2004 10 31 15 00 0.120 0.005 0
2004 10 31 16 00 0.128 0.004 0
2004 10 31 17 00 0.151 0.002 0
2004 10 31 18 00 0.176 0.007 0
2004 10 31 19 00 0.227 0.002 0
2004 10 31 20 00 0.290 0.004 0
2004 10 31 21 00 0.345 0.004 0
2004 10 31 22 00 0.398 0.003 0
2004 10 31 23 00 0.451 0.004 0
2004 11 01 00 00 0.507 0.004 0
2004 11 01 01 00 0.563 0.005 0
2004 11 01 02 00 0.617 0.003 0
2004 11 01 03 00 0.656 0.003 0
2004 11 01 04 00 0.684 0.004 0
2004 11 01 05 00 0.698 0.004 0
2004 11 01 06 00 0.703 0.005 0
2004 11 01 07 00 0.658 0.006 0
2004 11 01 08 00 0.627 0.004 0
2004 11 01 09 00 0.556 0.007 0
2004 11 01 10 00 0.491 0.010 0
2004 11 01 11 00 0.423 0.006 0
2004 11 01 12 00 0.376 0.004 0
2004 11 01 13 00 0.317 0.010 0
2004 11 01 14 00 0.298 0.005 0
2004 11 01 15 00 0.262 0.078 0
2004 11 01 16 00 0.235 0.008 0
2004 11 01 17 00 0.229 0.005 0
2004 11 01 18 00 0.245 0.006 0
2004 11 01 19 00 0.264 0.004 0
2004 11 01 20 00 0.308 0.004 0
2004 11 01 21 00 0.344 0.003 0
2004 11 01 22 00 0.408 0.003 0
2004 11 01 23 00 0.459 0.004 0
2004 11 02 00 00 0.527 0.004 0
2004 11 02 01 00 0.596 0.002 0
2004 11 02 02 00 0.653 0.004 0
2004 11 02 03 00 0.695 0.003 0
2004 11 02 04 00 0.711 0.004 0
2004 11 02 05 00 0.724 0.003 0
2004 11 02 06 00 0.721 0.003 0
2004 11 02 07 00 0.694 0.005 0
2004 11 02 08 00 0.646 0.003 0
2004 11 02 09 00 0.617 0.003 0
2004 11 02 10 00 0.567 0.005 0
2004 11 02 11 00 0.510 0.004 0
2004 11 02 12 00 0.448 0.004 0
2004 11 02 13 00 0.400 0.003 0
2004 11 02 14 00 0.330 0.004 0
2004 11 02 15 00 0.289 0.005 0
2004 11 02 16 00 0.252 0.005 0
2004 11 02 17 00 0.224 0.005 0
2004 11 02 18 00 0.265 0.006 0
2004 11 02 19 00 0.273 0.007 0
2004 11 02 20 00 0.302 0.007 0
2004 11 02 21 00 0.378 0.002 0
2004 11 02 22 00 0.430 0.003 0
2004 11 02 23 00 0.465 0.003 0
2004 11 03 00 00 0.535 0.008 0
2004 11 03 01 00 0.587 0.002 0
2004 11 03 02 00 0.620 0.004 0
2004 11 03 03 00 0.658 0.001 0
2004 11 03 04 00 0.694 0.002 0
2004 11 03 05 00 0.712 0.005 0
2004 11 03 06 00 0.717 0.004 0
2004 11 03 07 00 0.726 0.003 0
2004 11 03 08 00 0.695 0.003 0
2004 11 03 09 00 0.664 0.004 0
2004 11 03 10 00 0.627 0.004 0
2004 11 03 11 00 0.553 0.005 0
2004 11 03 12 00 0.477 0.010 0
2004 11 03 13 00 0.401 0.009 0
2004 11 03 14 00 0.319 0.007 0
2004 11 03 15 00 0.299 0.007 0
2004 11 03 16 00 0.258 0.006 0
2004 11 03 17 00 0.229 0.008 0
2004 11 03 18 00 0.191 0.006 0
2004 11 03 19 00 0.194 0.003 0
2004 11 03 20 00 0.232 0.003 0
2004 11 03 21 00 0.224 0.004 0
2004 11 03 22 00 0.283 0.003 0
2004 11 03 23 00 0.339 0.003 0
2004 11 04 00 00 0.387 0.002 0
2004 11 04 01 00 0.428 0.005 0
2004 11 04 02 00 0.477 0.003 0
2004 11 04 03 00 0.502 0.005 0
2004 11 04 04 00 0.519 0.001 0
2004 11 04 05 00 0.540 0.003 0
2004 11 04 06 00 0.553 0.003 0
2004 11 04 07 00 0.542 0.005 0
2004 11 04 08 00 0.496 0.004 0
2004 11 04 09 00 0.452 0.005 0
2004 11 04 10 00 0.421 0.006 0
2004 11 04 11 00 0.380 0.006 0
2004 11 04 12 00 0.335 0.003 0
2004 11 04 13 00 0.262 0.004 0
2004 11 04 14 00 0.208 0.005 0
2004 11 04 15 00 0.193 0.004 0
2004 11 04 16 00 0.135 0.007 0
2004 11 04 17 00 0.109 0.003 0
2004 11 04 18 00 0.089 0.006 0
2004 11 04 19 00 0.085 0.005 0
2004 11 04 20 00 0.108 0.009 0
2004 11 04 21 00 0.119 0.004 0
2004 11 04 22 00 0.135 0.006 0
2004 11 04 23 00 0.184 0.002 0
2004 11 05 00 00 0.242 0.003 0
2004 11 05 01 00 0.288 0.004 0
2004 11 05 02 00 0.304 0.004 0
2004 11 05 03 00 0.311 0.003 0
2004 11 05 04 00 0.309 0.006 0
2004 11 05 05 00 0.324 0.004 0
2004 11 05 06 00 0.348 0.004 0
2004 11 05 07 00 0.359 0.005 0
2004 11 05 08 00 0.377 0.002 0
2004 11 05 09 00 0.368 0.005 0
2004 11 05 10 00 0.363 0.002 0
2004 11 05 11 00 0.352 0.002 0
2004 11 05 12 00 0.327 0.003 0
2004 11 05 13 00 0.293 0.005 0
2004 11 05 14 00 0.249 0.004 0
2004 11 05 15 00 0.193 0.003 0
2004 11 05 16 00 0.168 0.005 0
2004 11 05 17 00 0.145 0.006 0
2004 11 05 18 00 0.129 0.002 0
2004 11 05 19 00 0.110 0.003 0
2004 11 05 20 00 0.136 0.001 0
2004 11 05 21 00 0.144 0.004 0
2004 11 05 22 00 0.168 0.004 0
2004 11 05 23 00 0.186 0.005 0
2004 11 06 00 00 0.251 0.003 0
2004 11 06 01 00 0.284 0.002 0
2004 11 06 02 00 0.317 0.003 0
2004 11 06 03 00 0.357 0.008 0
2004 11 06 04 00 0.395 0.002 0
2004 11 06 05 00 0.413 0.002 0
2004 11 06 06 00 0.433 0.002 0
2004 11 06 07 00 0.447 0.003 0
2004 11 06 08 00 0.446 0.003 0
2004 11 06 09 00 0.433 0.003 0
2004 11 06 10 00 0.423 0.005 0
2004 11 06 11 00 0.412 0.002 0
2004 11 06 12 00 0.364 0.003 0
2004 11 06 13 00 0.319 0.006 0
2004 11 06 14 00 0.279 0.002 0
2004 11 06 15 00 0.232 0.006 0
2004 11 06 16 00 0.177 0.005 0
2004 11 06 17 00 0.127 0.002 0
2004 11 06 18 00 0.091 0.005 0
2004 11 06 19 00 0.086 0.004 0
2004 11 06 20 00 0.085 0.006 0
2004 11 06 21 00 0.087 0.023 0
2004 11 06 22 00 0.105 0.004 0
2004 11 06 23 00 0.126 0.003 0
2004 11 07 00 00 0.169 0.001 0
2004 11 07 01 00 0.203 0.005 0
2004 11 07 02 00 0.242 0.006 0
2004 11 07 03 00 0.262 0.002 0
2004 11 07 04 00 0.289 0.002 0
2004 11 07 05 00 0.298 0.003 0
2004 11 07 06 00 0.303 0.003 0
2004 11 07 07 00 0.301 0.003 0
2004 11 07 08 00 0.302 0.004 0
2004 11 07 09 00 0.294 0.003 0
2004 11 07 10 00 0.268 0.006 0
2004 11 07 11 00 0.284 0.003 0
2004 11 07 12 00 0.272 0.004 0
2004 11 07 13 00 0.253 0.004 0
2004 11 07 14 00 0.230 0.003 0
2004 11 07 15 00 0.192 0.003 0
2004 11 07 16 00 0.175 0.002 0
2004 11 07 17 00 0.158 0.002 0
2004 11 07 18 00 0.129 0.004 0
2004 11 07 19 00 0.129 0.004 0
2004 11 07 20 00 0.142 0.006 0
2004 11 07 21 00 0.148 0.004 0
2004 11 07 22 00 0.165 0.004 0
2004 11 07 23 00 0.205 0.005 0
2004 11 08 00 00 0.229 0.007 0
2004 11 08 01 00 0.251 0.004 0
2004 11 08 02 00 0.275 0.004 0
2004 11 08 03 00 0.275 0.002 0
2004 11 08 04 00 0.286 0.002 0
2004 11 08 05 00 0.288 0.001 0
2004 11 08 06 00 0.285 0.003 0
2004 11 08 07 00 0.272 0.003 0
2004 11 08 08 00 0.252 0.005 0
2004 11 08 09 00 0.257 0.003 0
2004 11 08 10 00 0.246 0.003 0
2004 11 08 11 00 0.230 0.006 0
2004 11 08 12 00 0.226 0.004 0
2004 11 08 13 00 0.214 0.007 0
2004 11 08 14 00 0.201 0.003 0
2004 11 08 15 00 0.201 0.005 0
2004 11 08 16 00 0.178 0.005 0
2004 11 08 17 00 0.155 0.002 0
2004 11 08 18 00 0.130 0.002 0
2004 11 08 19 00 0.119 0.005 0
2004 11 08 20 00 0.109 0.004 0
2004 11 08 21 00 0.106 0.003 0
2004 11 08 22 00 0.115 0.004 0
2004 11 08 23 00 0.139 0.008 0
2004 11 09 00 00 0.130 0.004 0
2004 11 09 01 00 0.143 0.004 0
2004 11 09 02 00 0.178 0.004 0
2004 11 09 03 00 0.189 0.003 0
2004 11 09 04 00 0.192 0.001 0
2004 11 09 05 00 0.179 0.003 0
2004 11 09 06 00 0.170 0.002 0
2004 11 09 07 00 0.161 0.001 0
2004 11 09 08 00 0.152 0.001 0
2004 11 09 09 00 0.161 0.002 0
2004 11 09 10 00 0.169 0.006 0
2004 11 09 11 00 0.181 0.002 0
2004 11 09 12 00 0.192 0.001 0
2004 11 09 13 00 0.215 0.003 0
2004 11 09 14 00 0.225 0.007 0
2004 11 09 15 00 0.242 0.002 0
2004 11 09 16 00 0.242 0.004 0
2004 11 09 17 00 0.253 0.001 0
2004 11 09 18 00 0.258 0.004 0
2004 11 09 19 00 0.258 0.003 0
2004 11 09 20 00 0.260 0.003 0
2004 11 09 21 00 0.268 0.003 0
2004 11 09 22 00 0.272 0.002 0
2004 11 09 23 00 0.279 0.002 0
2004 11 10 00 00 0.300 0.002 0
2004 11 10 01 00 0.321 0.002 0
2004 11 10 02 00 0.354 0.002 0
2004 11 10 03 00 0.350 0.005 0
2004 11 10 04 00 0.339 0.007 0
2004 11 10 05 00 0.332 0.005 0
2004 11 10 06 00 0.308 0.003 0
2004 11 10 07 00 0.312 0.002 0
2004 11 10 08 00 0.280 0.004 0
2004 11 10 09 00 0.249 0.003 0
2004 11 10 10 00 0.234 0.003 0
2004 11 10 11 00 0.246 0.004 0
2004 11 10 12 00 0.247 0.005 0
2004 11 10 13 00 0.264 0.004 0
2004 11 10 14 00 0.289 0.002 0
2004 11 10 15 00 0.331 0.005 0
2004 11 10 16 00 0.362 0.005 0
2004 11 10 17 00 0.380 0.002 0
2004 11 10 18 00 0.392 0.003 0
2004 11 10 19 00 0.428 0.003 0
2004 11 10 20 00 0.450 0.003 0
2004 11 10 21 00 0.455 0.004 0
2004 11 10 22 00 0.469 0.002 0
2004 11 10 23 00 0.491 0.006 0
2004 11 11 00 00 0.500 0.006 0
2004 11 11 01 00 0.520 0.004 0
2004 11 11 02 00 0.510 0.001 0
2004 11 11 03 00 0.514 0.001 0
2004 11 11 04 00 0.498 0.002 0
2004 11 11 05 00 0.434 0.004 0
2004 11 11 06 00 0.381 0.001 0
2004 11 11 07 00 0.315 0.003 0
2004 11 11 08 00 0.273 0.002 0
2004 11 11 09 00 0.227 0.001 0
2004 11 11 10 00 0.179 0.002 0
2004 11 11 11 00 0.176 0.005 0
2004 11 11 12 00 0.162 0.002 0
2004 11 11 13 00 0.175 0.005 0
2004 11 11 14 00 0.209 0.003 0
2004 11 11 15 00 0.250 0.001 0
2004 11 11 16 00 0.308 0.003 0
2004 11 11 17 00 0.326 0.003 0
2004 11 11 18 00 0.401 0.004 0
2004 11 11 19 00 0.433 0.003 0
2004 11 11 20 00 0.457 0.003 0
2004 11 11 21 00 0.506 0.002 0
2004 11 11 22 00 0.547 0.002 0
2004 11 11 23 00 0.570 0.001 0
2004 11 12 00 00 0.605 0.002 0
2004 11 12 01 00 0.612 0.002 0
2004 11 12 02 00 0.603 0.003 0
2004 11 12 03 00 0.598 0.004 0
2004 11 12 04 00 0.570 0.002 0
2004 11 12 05 00 0.518 0.003 0
2004 11 12 06 00 0.465 0.004 0
2004 11 12 07 00 0.367 0.005 0
2004 11 12 08 00 0.236 0.003 0
2004 11 12 09 00 0.205 0.008 0
2004 11 12 10 00 0.152 0.005 0
2004 11 12 11 00 0.123 0.003 0
2004 11 12 12 00 0.073 0.004 0
2004 11 12 13 00 0.044 0.005 0
2004 11 12 14 00 0.107 0.007 0
2004 11 12 15 00 0.140 0.003 0
2004 11 12 16 00 0.182 0.005 0
2004 11 12 17 00 0.234 0.002 0
2004 11 12 18 00 0.328 0.004 0
2004 11 12 19 00 0.391 0.007 0
2004 11 12 20 00 0.450 0.003 0
2004 11 12 21 00 0.502 0.002 0
2004 11 12 22 00 0.538 0.004 0
2004 11 12 23 00 0.574 0.002 0
2004 11 13 00 00 0.615 0.009 0
2004 11 13 01 00 0.656 0.003 0
2004 11 13 02 00 0.656 0.003 0
2004 11 13 03 00 0.661 0.003 0
2004 11 13 04 00 0.654 0.004 0
2004 11 13 05 00 0.623 0.002 0
2004 11 13 06 00 0.556 0.002 0
2004 11 13 07 00 0.455 0.004 0
2004 11 13 08 00 0.379 0.004 0
2004 11 13 09 00 0.279 0.002 0
2004 11 13 10 00 0.190 0.003 0
2004 11 13 11 00 0.120 0.004 0
2004 11 13 12 00 0.063 0.002 0
2004 11 13 13 00 0.011 0.005 0
2004 11 13 14 00 0.000 0.002 0
2004 11 13 15 00 -0.015 0.003 0
2004 11 13 16 00 0.032 0.002 0
2004 11 13 17 00 0.109 0.002 0
2004 11 13 18 00 0.180 0.002 0
2004 11 13 19 00 0.230 0.004 0
2004 11 13 20 00 0.296 0.007 0
2004 11 13 21 00 0.371 0.003 0
2004 11 13 22 00 0.416 0.003 0
2004 11 13 23 00 0.470 0.004 0
2004 11 14 00 00 0.540 0.004 0
2004 11 14 01 00 0.567 0.003 0
2004 11 14 02 00 0.598 0.003 0
2004 11 14 03 00 0.609 0.006 0
2004 11 14 04 00 0.611 0.005 0
2004 11 14 05 00 0.599 0.002 0
2004 11 14 06 00 0.549 0.003 0
2004 11 14 07 00 0.506 0.003 0
2004 11 14 08 00 0.408 0.002 0
2004 11 14 09 00 0.316 0.002 0
2004 11 14 10 00 0.215 0.003 0
2004 11 14 11 00 0.138 0.004 0
2004 11 14 12 00 0.069 0.002 0
2004 11 14 13 00 0.021 0.004 0
2004 11 14 14 00 -0.029 0.004 0
2004 11 14 15 00 -0.048 0.008 0
2004 11 14 16 00 -0.053 0.006 0
2004 11 14 17 00 -0.018 0.006 0
2004 11 14 18 00 0.091 0.003 0
2004 11 14 19 00 0.159 0.003 0
2004 11 14 20 00 0.224 0.004 0
2004 11 14 21 00 0.304 0.007 0
2004 11 14 22 00 0.365 0.004 0
2004 11 14 23 00 0.427 0.003 0
2004 11 15 00 00 0.507 0.002 0
2004 11 15 01 00 0.570 0.006 0
2004 11 15 02 00 0.608 0.004 0
2004 11 15 03 00 0.621 0.005 0
2004 11 15 04 00 0.630 0.005 0
2004 11 15 05 00 0.635 0.004 0
2004 11 15 06 00 0.616 0.003 0
2004 11 15 07 00 0.593 0.003 0
2004 11 15 08 00 0.555 0.007 0
2004 11 15 09 00 0.505 0.005 0
2004 11 15 10 00 0.428 0.004 0
2004 11 15 11 00 0.343 0.003 0
2004 11 15 12 00 0.260 0.003 0
2004 11 15 13 00 0.200 0.004 0
2004 11 15 14 00 0.164 0.003 0
2004 11 15 15 00 0.133 0.007 0
2004 11 15 16 00 0.115 0.004 0
2004 11 15 17 00 0.135 0.006 0
2004 11 15 18 00 0.171 0.009 0
2004 11 15 19 00 0.232 0.005 0
2004 11 15 20 00 0.293 0.003 0
2004 11 15 21 00 0.355 0.004 0
2004 11 15 22 00 0.433 0.003 0
2004 11 15 23 00 0.494 0.003 0
2004 11 16 00 00 0.555 0.004 0
2004 11 16 01 00 0.626 0.004 0
2004 11 16 02 00 0.678 0.003 0
2004 11 16 03 00 0.723 0.003 0
2004 11 16 04 00 0.739 0.002 0
2004 11 16 05 00 0.749 0.002 0
2004 11 16 06 00 0.746 0.004 0
2004 11 16 07 00 0.716 0.004 0
2004 11 16 08 00 0.660 0.006 0
2004 11 16 09 00 0.588 0.003 0
2004 11 16 10 00 0.501 0.004 0
2004 11 16 11 00 0.409 0.002 0
2004 11 16 12 00 0.308 0.002 0
2004 11 16 13 00 0.221 0.005 0
2004 11 16 14 00 0.129 0.005 0
2004 11 16 15 00 0.075 0.006 0
2004 11 16 16 00 0.025 0.006 0
2004 11 16 17 00 -0.021 0.004 0
2004 11 16 18 00 0.014 0.004 0
2004 11 16 19 00 0.040 0.003 0
2004 11 16 20 00 0.100 0.010 0
2004 11 16 21 00 0.165 0.003 0
2004 11 16 22 00 0.236 0.008 0
2004 11 16 23 00 0.310 0.004 0
2004 11 17 00 00 0.378 0.002 0
2004 11 17 01 00 0.465 0.006 0
2004 11 17 02 00 0.522 0.003 0
2004 11 17 03 00 0.586 0.004 0
2004 11 17 04 00 0.636 0.004 0
2004 11 17 05 00 0.677 0.002 0
2004 11 17 06 00 0.686 0.003 0
2004 11 17 07 00 0.669 0.003 0
2004 11 17 08 00 0.639 0.005 0
2004 11 17 09 00 0.600 0.003 0
2004 11 17 10 00 0.559 0.005 0
2004 11 17 11 00 0.467 0.004 0
2004 11 17 12 00 0.368 0.005 0
2004 11 17 13 00 0.293 0.010 0
2004 11 17 14 00 0.202 0.005 0
2004 11 17 15 00 0.157 0.007 0
2004 11 17 16 00 0.102 0.004 0
2004 11 17 17 00 0.047 0.005 0
2004 11 17 18 00 0.047 0.005 0
2004 11 17 19 00 0.039 0.005 0
2004 11 17 20 00 0.067 0.012 0
2004 11 17 21 00 0.130 0.003 0
2004 11 17 22 00 0.185 0.003 0
2004 11 17 23 00 0.244 0.004 0
2004 11 18 00 00 0.317 0.003 0
2004 11 18 01 00 0.377 0.003 0
2004 11 18 02 00 0.445 0.002 0
2004 11 18 03 00 0.520 0.003 0
2004 11 18 04 00 0.569 0.003 0
2004 11 18 05 00 0.616 0.004 0
2004 11 18 06 00 0.641 0.004 0
2004 11 18 07 00 0.660 0.005 0
2004 11 18 08 00 0.650 0.004 0
2004 11 18 09 00 0.632 0.003 0
2004 11 18 10 00 0.610 0.003 0
2004 11 18 11 00 0.560 0.004 0
2004 11 18 12 00 0.503 0.005 0
2004 11 18 13 00 0.456 0.005 0
2004 11 18 14 00 0.383 0.004 0
2004 11 18 15 00 0.326 0.004 0
2004 11 18 16 00 0.262 0.010 0
2004 11 18 17 00 0.219 0.005 0
2004 11 18 18 00 0.208 0.006 0
2004 11 18 19 00 0.182 0.003 0
2004 11 18 20 00 0.186 0.003 0
2004 11 18 21 00 0.208 0.005 0
2004 11 18 22 00 0.219 0.006 0
2004 11 18 23 00 0.260 0.003 0
2004 11 19 00 00 0.319 0.004 0
2004 11 19 01 00 0.371 0.004 0
2004 11 19 02 00 0.422 0.003 0
2004 11 19 03 00 0.469 0.002 0
2004 11 19 04 00 0.512 0.002 0
2004 11 19 05 00 0.552 0.002 0
2004 11 19 06 00 0.568 0.004 0
2004 11 19 07 00 0.573 0.001 0
2004 11 19 08 00 0.561 0.002 0
2004 11 19 09 00 0.544 0.003 0
2004 11 19 10 00 0.518 0.001 0
2004 11 19 11 00 0.476 0.002 0
2004 11 19 12 00 0.440 0.003 0
2004 11 19 13 00 0.410 0.005 0
2004 11 19 14 00 0.361 0.002 0
2004 11 19 15 00 0.309 0.004 0
2004 11 19 16 00 0.247 0.006 0
2004 11 19 17 00 0.210 0.006 0
2004 11 19 18 00 0.193 0.004 0
2004 11 19 19 00 0.164 0.008 0
2004 11 19 20 00 0.171 0.006 0
2004 11 19 21 00 0.187 0.001 0
2004 11 19 22 00 0.221 0.002 0
2004 11 19 23 00 0.243 0.007 0
2004 11 20 00 00 0.287 0.006 0
2004 11 20 01 00 0.327 0.004 0
2004 11 20 02 00 0.373 0.003 0
2004 11 20 03 00 0.407 0.002 0
2004 11 20 04 00 0.429 0.002 0
2004 11 20 05 00 0.446 0.001 0
2004 11 20 06 00 0.458 0.005 0
2004 11 20 07 00 0.466 0.004 0
2004 11 20 08 00 0.467 0.008 0
2004 11 20 09 00 0.483 0.002 0
2004 11 20 10 00 0.464 0.001 0
2004 11 20 11 00 0.446 0.005 0
2004 11 20 12 00 0.437 0.007 0
2004 11 20 13 00 0.429 0.006 0
2004 11 20 14 00 0.414 0.005 0
2004 11 20 15 00 0.377 0.003 0
2004 11 20 16 00 0.353 0.005 0
2004 11 20 17 00 0.311 0.002 0
2004 11 20 18 00 0.298 0.005 0
2004 11 20 19 00 0.290 0.009 0
2004 11 20 20 00 0.277 0.004 0
2004 11 20 21 00 0.272 0.003 0
2004 11 20 22 00 0.275 0.002 0
2004 11 20 23 00 0.307 0.004 0
2004 11 21 00 00 0.324 0.003 0
2004 11 21 01 00 0.335 0.002 0
2004 11 21 02 00 0.381 0.006 0
2004 11 21 03 00 0.408 0.003 0
2004 11 21 04 00 0.404 0.004 0
2004 11 21 05 00 0.407 0.002 0
2004 11 21 06 00 0.405 0.006 0
2004 11 21 07 00 0.403 0.004 0
2004 11 21 08 00 0.407 0.004 0
2004 11 21 09 00 0.410 0.003 0
2004 11 21 10 00 0.376 0.002 0
2004 11 21 11 00 0.362 0.006 0
2004 11 21 12 00 0.383 0.002 0
2004 11 21 13 00 0.366 0.004 0
2004 11 21 14 00 0.369 0.005 0
2004 11 21 15 00 0.351 0.001 0
2004 11 21 16 00 0.335 0.002 0
2004 11 21 17 00 0.315 0.007 0
2004 11 21 18 00 0.326 0.006 0
2004 11 21 19 00 0.323 0.002 0
2004 11 21 20 00 0.317 0.002 0
2004 11 21 21 00 0.333 0.001 0
2004 11 21 22 00 0.317 0.002 0
2004 11 21 23 00 0.302 0.009 0
2004 11 22 00 00 0.319 0.004 0
2004 11 22 01 00 0.349 0.008 0
2004 11 22 02 00 0.357 0.003 0
2004 11 22 03 00 0.345 0.009 0
2004 11 22 04 00 0.349 0.003 0
2004 11 22 05 00 0.333 0.003 0
2004 11 22 06 00 0.319 0.002 0
2004 11 22 07 00 0.301 0.002 0
2004 11 22 08 00 0.283 0.004 0
2004 11 22 09 00 0.278 0.003 0
2004 11 22 10 00 0.269 0.007 0
2004 11 22 11 00 0.256 0.006 0
2004 11 22 12 00 0.282 0.002 0
2004 11 22 13 00 0.292 0.003 0
2004 11 22 14 00 0.310 0.004 0
2004 11 22 15 00 0.334 0.004 0
2004 11 22 16 00 0.354 0.006 0
2004 11 22 17 00 0.366 0.008 0
2004 11 22 18 00 0.401 0.006 0
2004 11 22 19 00 0.402 0.004 0
2004 11 22 20 00 0.426 0.003 0
2004 11 22 21 00 0.436 0.002 0
2004 11 22 22 00 0.442 0.002 0
2004 11 22 23 00 0.443 0.003 0
2004 11 23 00 00 0.456 0.005 0
2004 11 23 01 00 0.458 0.001 0
2004 11 23 02 00 0.457 0.004 0
2004 11 23 03 00 0.453 0.004 0
2004 11 23 04 00 0.439 0.003 0
2004 11 23 05 00 0.413 0.004 0
2004 11 23 06 00 0.365 0.004 0
2004 11 23 07 00 0.321 0.004 0
2004 11 23 08 00 0.297 0.007 0
2004 11 23 09 00 0.268 0.005 0
2004 11 23 10 00 0.250 0.004 0
2004 11 23 11 00 0.244 0.004 0
2004 11 23 12 00 0.237 0.002 0
2004 11 23 13 00 0.270 0.003 0
2004 11 23 14 00 0.292 0.002 0
2004 11 23 15 00 0.336 0.001 0
2004 11 23 16 00 0.352 0.003 0
2004 11 23 17 00 0.388 0.003 0
2004 11 23 18 00 0.413 0.004 0
2004 11 23 19 00 0.414 0.003 0
2004 11 23 20 00 0.449 0.003 0
2004 11 23 21 00 0.485 0.002 0
2004 11 23 22 00 0.515 0.002 0
2004 11 23 23 00 0.535 0.004 0
2004 11 24 00 00 0.556 0.007 0
2004 11 24 01 00 0.550 0.003 0
2004 11 24 02 00 0.561 0.003 0
2004 11 24 03 00 0.534 0.003 0
